loss,key,optimizer,epoch,dense,neuron,score
mean_absolute_percentage_error,1,Adamax,40,6,64,0.12004943993880712
mean_absolute_percentage_error,1,Adamax,40,6,128,0.8204636677355448
mean_absolute_percentage_error,1,Adamax,50,3,64,0.20693973138483845
mean_absolute_percentage_error,1,Adamax,50,3,128,0.6348254171895744
mean_absolute_percentage_error,1,Adamax,50,4,64,0.4945668686175083
mean_absolute_percentage_error,1,Adamax,50,4,128,0.7736967968944024
mean_absolute_percentage_error,1,Adamax,50,5,64,0.5601202133500764
mean_absolute_percentage_error,1,Adamax,50,5,128,0.797688386140607
mean_absolute_percentage_error,1,Adamax,50,6,64,0.5518697374182218
mean_absolute_percentage_error,1,Adamax,50,6,128,0.9507200578054846
mean_absolute_percentage_error,1,Adamax,60,3,64,0.5896730997048183
mean_absolute_percentage_error,1,Adamax,60,3,128,0.7029003356486078
mean_absolute_percentage_error,1,Adamax,60,4,64,0.6725651242088982
mean_absolute_percentage_error,1,Adamax,60,4,128,0.801344377990149
mean_absolute_percentage_error,1,Adamax,60,5,64,0.7689020240049783
mean_absolute_percentage_error,1,Adamax,60,5,128,0.5286685089001031
mean_absolute_percentage_error,1,Adamax,60,6,64,0.7773354242647523
mean_absolute_percentage_error,1,Adamax,60,6,128,0.9026768463416236
mean_absolute_percentage_error,1,Nadam,30,3,64,0.5635156556407076
mean_absolute_percentage_error,1,Nadam,30,3,128,0.6718982171816228
mean_absolute_percentage_error,1,Nadam,30,4,64,0.5123867324780089
mean_absolute_percentage_error,1,Nadam,30,4,128,0.7285369212371944
mean_absolute_percentage_error,1,Nadam,30,5,64,0.5094448939194021
mean_absolute_percentage_error,1,Nadam,30,5,128,0.7382410527568367
mean_absolute_percentage_error,1,Nadam,30,6,64,0.6596910243919152
mean_absolute_percentage_error,1,Nadam,30,6,128,0.7300798893800227
mean_absolute_percentage_error,1,Nadam,40,3,64,0.26688699066813504
mean_absolute_percentage_error,1,Nadam,40,3,128,0.6614050350660781
mean_absolute_percentage_error,1,Nadam,40,4,64,0.6199016208810844
mean_absolute_percentage_error,1,Nadam,40,4,128,0.8840975065315473
mean_absolute_percentage_error,1,Nadam,40,5,64,0.7707284032598184
mean_absolute_percentage_error,1,Nadam,40,5,128,0.7964205122514413
mean_absolute_percentage_error,1,Nadam,40,6,64,0.8222451837484788
mean_absolute_percentage_error,1,Nadam,40,6,128,0.8386392496835422
mean_absolute_percentage_error,1,Nadam,50,3,64,0.6735594227291012
mean_absolute_percentage_error,1,Nadam,50,3,128,0.684877267510895
mean_absolute_percentage_error,1,Nadam,50,4,64,0.8278014012745578
mean_absolute_percentage_error,1,Nadam,50,4,128,0.8190642823548709
mean_absolute_percentage_error,1,Nadam,50,5,64,0.7708573712917552
mean_absolute_percentage_error,1,Nadam,50,5,128,0.7200624754121865
mean_absolute_percentage_error,1,Nadam,50,6,64,0.7877334793990804
mean_absolute_percentage_error,1,Nadam,50,6,128,0.7246456072737948
mean_absolute_percentage_error,1,Nadam,60,3,64,0.6104222191770292
mean_absolute_percentage_error,1,Nadam,60,3,128,0.7526874606967164
mean_absolute_percentage_error,1,Nadam,60,4,64,0.8551568504734419
mean_absolute_percentage_error,1,Nadam,60,4,128,0.8372111343110443
mean_absolute_percentage_error,1,Nadam,60,5,64,0.821772834409505
mean_absolute_percentage_error,1,Nadam,60,5,128,0.8090108328487267
mean_absolute_percentage_error,1,Nadam,60,6,64,0.6796481428407253
mean_absolute_percentage_error,1,Nadam,60,6,128,0.823337942988208
mean_squared_logarithmic_error,1,SGD,30,3,64,-10.719236966514828
mean_squared_logarithmic_error,1,SGD,30,3,128,-4.757661142748563
mean_squared_logarithmic_error,1,SGD,30,4,64,-10.660109637029118
mean_squared_logarithmic_error,1,SGD,30,4,128,-6.699586322721009
mean_squared_logarithmic_error,1,SGD,30,5,64,-12.398480364513238
mean_squared_logarithmic_error,1,SGD,30,5,128,-5.413869412388867
mean_squared_logarithmic_error,1,SGD,30,6,64,-11.8643888006635
mean_squared_logarithmic_error,1,SGD,30,6,128,-5.216179900052713
mean_squared_logarithmic_error,1,SGD,40,3,64,-5.318618497948201
mean_squared_logarithmic_error,1,SGD,40,3,128,-2.7380370476247706
mean_squared_logarithmic_error,1,SGD,40,4,64,-10.240535673507454
mean_squared_logarithmic_error,1,SGD,40,4,128,-6.819370830851921
mean_squared_logarithmic_error,1,SGD,40,5,64,-10.045369970196779
mean_squared_logarithmic_error,1,SGD,40,5,128,-6.188685840094743
mean_squared_logarithmic_error,1,SGD,40,6,64,-6.361193402520644
mean_squared_logarithmic_error,1,SGD,40,6,128,-8.9418756256859
mean_squared_logarithmic_error,1,SGD,50,3,64,-10.692679366484757
mean_squared_logarithmic_error,1,SGD,50,3,128,-3.1354744110863777
mean_squared_logarithmic_error,1,SGD,50,4,64,-2.842813835603819
mean_squared_logarithmic_error,1,SGD,50,4,128,-7.602925764924013
mean_squared_logarithmic_error,1,SGD,50,5,64,-9.287858639144243
mean_squared_logarithmic_error,1,SGD,50,5,128,-12.440053037277181
mean_squared_logarithmic_error,1,SGD,50,6,64,-7.623571631140125
mean_squared_logarithmic_error,1,SGD,50,6,128,-8.560342455269565
mean_squared_logarithmic_error,1,SGD,60,3,64,-9.541658733068273
mean_squared_logarithmic_error,1,SGD,60,3,128,-6.066874386421338
mean_squared_logarithmic_error,1,SGD,60,4,64,-16.568609362585256
mean_squared_logarithmic_error,1,SGD,60,4,128,-11.443118720213684
mean_squared_logarithmic_error,1,SGD,60,5,64,-7.21590648063442
mean_squared_logarithmic_error,1,SGD,60,5,128,-9.159463147166415
mean_squared_logarithmic_error,1,SGD,60,6,64,-12.689162392976357
mean_squared_logarithmic_error,1,SGD,60,6,128,-12.100158989365134
mean_squared_logarithmic_error,1,RMSprop,30,3,64,-9.963834954632103
mean_squared_logarithmic_error,1,RMSprop,30,3,128,-7.978340694631404
mean_squared_logarithmic_error,1,RMSprop,30,4,64,-18.00506521655858
mean_squared_logarithmic_error,1,RMSprop,30,4,128,-6.831930650561391
mean_squared_logarithmic_error,1,RMSprop,30,5,64,-8.232788458024862
mean_squared_logarithmic_error,1,RMSprop,30,5,128,-8.3907614173979
mean_squared_logarithmic_error,1,RMSprop,30,6,64,-6.597723893589153
mean_squared_logarithmic_error,1,RMSprop,30,6,128,-9.678642907791794
mean_squared_logarithmic_error,1,RMSprop,40,3,64,-10.005133814574716
mean_squared_logarithmic_error,1,RMSprop,40,3,128,-11.987551459697654
mean_squared_logarithmic_error,1,RMSprop,40,4,64,-10.056737756010374
mean_squared_logarithmic_error,1,RMSprop,40,4,128,-6.480890063843145
mean_squared_logarithmic_error,1,RMSprop,40,5,64,-19.12904301231776
mean_squared_logarithmic_error,1,RMSprop,40,5,128,-16.760184194011224
mean_squared_logarithmic_error,1,RMSprop,40,6,64,-20.876546420477606
mean_squared_logarithmic_error,1,RMSprop,40,6,128,-9.093362394489345
mean_squared_logarithmic_error,1,RMSprop,50,3,64,-9.122982898543707
mean_squared_logarithmic_error,1,RMSprop,50,3,128,-8.533031015223854
mean_squared_logarithmic_error,1,RMSprop,50,4,64,-16.725822485717398
mean_squared_logarithmic_error,1,RMSprop,50,4,128,-9.121513619848946
mean_squared_logarithmic_error,1,RMSprop,50,5,64,-8.68840878607247
mean_squared_logarithmic_error,1,RMSprop,50,5,128,-6.11851186495299
mean_squared_logarithmic_error,1,RMSprop,50,6,64,-16.703417893582046
mean_squared_logarithmic_error,1,RMSprop,50,6,128,-11.519859411217853
mean_squared_logarithmic_error,1,RMSprop,60,3,64,-9.867072145222176
mean_squared_logarithmic_error,1,RMSprop,60,3,128,-5.758147318746285
mean_squared_logarithmic_error,1,RMSprop,60,4,64,-4.227678438142915
mean_squared_logarithmic_error,1,RMSprop,60,4,128,-7.975005051724125
mean_squared_logarithmic_error,1,RMSprop,60,5,64,-14.827625694638828
mean_squared_logarithmic_error,1,RMSprop,60,5,128,-9.682906766289006
mean_squared_logarithmic_error,1,RMSprop,60,6,64,-24.526640769992113
mean_squared_logarithmic_error,1,RMSprop,60,6,128,-5.466000626949235
mean_squared_logarithmic_error,1,Adam,30,3,64,-13.754676382481177
mean_squared_logarithmic_error,1,Adam,30,3,128,-13.43402069212287
mean_squared_logarithmic_error,1,Adam,30,4,64,-22.169378820141265
mean_squared_logarithmic_error,1,Adam,30,4,128,-9.161960729858484
mean_squared_logarithmic_error,1,Adam,30,5,64,-13.714079480270547
mean_squared_logarithmic_error,1,Adam,30,5,128,-8.513679706181053
mean_squared_logarithmic_error,1,Adam,30,6,64,-8.65928935827245
mean_squared_logarithmic_error,1,Adam,30,6,128,-9.30722181986509
mean_squared_logarithmic_error,1,Adam,40,3,64,-15.03106888791994
mean_squared_logarithmic_error,1,Adam,40,3,128,-12.42937078873944
mean_squared_logarithmic_error,1,Adam,40,4,64,-17.349734897711848
mean_squared_logarithmic_error,1,Adam,40,4,128,-7.608766091038369
mean_squared_logarithmic_error,1,Adam,40,5,64,-15.562547291255417
mean_squared_logarithmic_error,1,Adam,40,5,128,-5.651170723964858
mean_squared_logarithmic_error,1,Adam,40,6,64,-9.07942476912719
mean_squared_logarithmic_error,1,Adam,40,6,128,-9.797704576972485
mean_squared_logarithmic_error,1,Adam,50,3,64,-12.969299830087124
mean_squared_logarithmic_error,1,Adam,50,3,128,-8.331900951020714
mean_squared_logarithmic_error,1,Adam,50,4,64,-13.404494257394651
mean_squared_logarithmic_error,1,Adam,50,4,128,-9.811787683166633
mean_squared_logarithmic_error,1,Adam,50,5,64,-7.0208616093022
mean_squared_logarithmic_error,1,Adam,50,5,128,-7.375984243575525
mean_squared_logarithmic_error,1,Adam,50,6,64,-24.835469988870514
mean_squared_logarithmic_error,1,Adam,50,6,128,-11.016388117229788
mean_squared_logarithmic_error,1,Adam,60,3,64,-9.33401491358172
mean_squared_logarithmic_error,1,Adam,60,3,128,-12.479401523317973
mean_squared_logarithmic_error,1,Adam,60,4,64,-9.885933440422672
mean_squared_logarithmic_error,1,Adam,60,4,128,-10.234442188498303
mean_squared_logarithmic_error,1,Adam,60,5,64,-11.674940374776632
mean_squared_logarithmic_error,1,Adam,60,5,128,-4.717340409848265
mean_squared_logarithmic_error,1,Adam,60,6,64,-13.490313565255617
mean_squared_logarithmic_error,1,Adam,60,6,128,-16.687161240647125
mean_squared_logarithmic_error,1,Adadelta,30,3,64,-12.38035749121566
mean_squared_logarithmic_error,1,Adadelta,30,3,128,-12.69077091600512
mean_squared_logarithmic_error,1,Adadelta,30,4,64,-12.713784186077353
mean_squared_logarithmic_error,1,Adadelta,30,4,128,-12.401533761945132
mean_squared_logarithmic_error,1,Adadelta,30,5,64,-12.477791212252049
mean_squared_logarithmic_error,1,Adadelta,30,5,128,-12.393716382826724
mean_squared_logarithmic_error,1,Adadelta,30,6,64,-11.990951706335254
mean_squared_logarithmic_error,1,Adadelta,30,6,128,-12.500630381976936
mean_squared_logarithmic_error,1,Adadelta,40,3,64,-11.101745806922988
mean_squared_logarithmic_error,1,Adadelta,40,3,128,-12.13017688334605
mean_squared_logarithmic_error,1,Adadelta,40,4,64,-12.62463340387901
mean_squared_logarithmic_error,1,Adadelta,40,4,128,-12.660371788981628
mean_squared_logarithmic_error,1,Adadelta,40,5,64,-12.222639910104617
mean_squared_logarithmic_error,1,Adadelta,40,5,128,-12.191566549685648
mean_squared_logarithmic_error,1,Adadelta,40,6,64,-12.343164908195206
mean_squared_logarithmic_error,1,Adadelta,40,6,128,-12.286984831916163
mean_squared_logarithmic_error,1,Adadelta,50,3,64,-12.304018753588112
mean_squared_logarithmic_error,1,Adadelta,50,3,128,-12.973727255691836
mean_squared_logarithmic_error,1,Adadelta,50,4,64,-12.693303456600024
mean_squared_logarithmic_error,1,Adadelta,50,4,128,-12.20171037208233
mean_squared_logarithmic_error,1,Adadelta,50,5,64,-12.191135597391755
mean_squared_logarithmic_error,1,Adadelta,50,5,128,-12.16749834373455
mean_squared_logarithmic_error,1,Adadelta,50,6,64,-12.590763825756754
mean_squared_logarithmic_error,1,Adadelta,50,6,128,-12.284958888192746
mean_squared_logarithmic_error,1,Adadelta,60,3,64,-12.455769067804162
mean_squared_logarithmic_error,1,Adadelta,60,3,128,-12.554124555489922
mean_squared_logarithmic_error,1,Adadelta,60,4,64,-12.45191253292872
mean_squared_logarithmic_error,1,Adadelta,60,4,128,-12.562199401456631
mean_squared_logarithmic_error,1,Adadelta,60,5,64,-12.148426626719402
mean_squared_logarithmic_error,1,Adadelta,60,5,128,-12.5608556442735
mean_squared_logarithmic_error,1,Adadelta,60,6,64,-12.234579114473327
mean_squared_logarithmic_error,1,Adadelta,60,6,128,-12.224359101349611
mean_squared_logarithmic_error,1,Adagrad,30,3,64,-10.811602310259884
mean_squared_logarithmic_error,1,Adagrad,30,3,128,-10.180207401039299
mean_squared_logarithmic_error,1,Adagrad,30,4,64,-10.57179976840489
mean_squared_logarithmic_error,1,Adagrad,30,4,128,-10.761231283526872
mean_squared_logarithmic_error,1,Adagrad,30,5,64,-9.642647317710487
mean_squared_logarithmic_error,1,Adagrad,30,5,128,-5.59397103388646
mean_squared_logarithmic_error,1,Adagrad,30,6,64,-11.999642089921915
mean_squared_logarithmic_error,1,Adagrad,30,6,128,-9.915973427764001
mean_squared_logarithmic_error,1,Adagrad,40,3,64,-10.45999528509511
mean_squared_logarithmic_error,1,Adagrad,40,3,128,-9.952177892802531
mean_squared_logarithmic_error,1,Adagrad,40,4,64,-11.80953349888289
mean_squared_logarithmic_error,1,Adagrad,40,4,128,-8.225479665266812
mean_squared_logarithmic_error,1,Adagrad,40,5,64,-9.262814946365074
mean_squared_logarithmic_error,1,Adagrad,40,5,128,-8.224797198025485
mean_squared_logarithmic_error,1,Adagrad,40,6,64,-7.955489088598982
mean_squared_logarithmic_error,1,Adagrad,40,6,128,-5.875059580735779
mean_squared_logarithmic_error,1,Adagrad,50,3,64,-9.67308418338106
mean_squared_logarithmic_error,1,Adagrad,50,3,128,-10.206585208377133
mean_squared_logarithmic_error,1,Adagrad,50,4,64,-10.724093671582793
mean_squared_logarithmic_error,1,Adagrad,50,4,128,-10.312327179005198
mean_squared_logarithmic_error,1,Adagrad,50,5,64,-6.046719095976419
mean_squared_logarithmic_error,1,Adagrad,50,5,128,-4.864322199986595
mean_squared_logarithmic_error,1,Adagrad,50,6,64,-11.527289367626974
mean_squared_logarithmic_error,1,Adagrad,50,6,128,-7.170121984648683
mean_squared_logarithmic_error,1,Adagrad,60,3,64,-10.059715671045728
mean_squared_logarithmic_error,1,Adagrad,60,3,128,-7.764029918657251
mean_squared_logarithmic_error,1,Adagrad,60,4,64,-12.591825044055751
mean_squared_logarithmic_error,1,Adagrad,60,4,128,-8.921406401686111
mean_squared_logarithmic_error,1,Adagrad,60,5,64,-4.972096043186597
mean_squared_logarithmic_error,1,Adagrad,60,5,128,-9.997488106411643
mean_squared_logarithmic_error,1,Adagrad,60,6,64,-9.528302242858226
mean_squared_logarithmic_error,1,Adagrad,60,6,128,-8.472837772170497
mean_squared_logarithmic_error,1,Adamax,30,3,64,-11.332196465349632
mean_squared_logarithmic_error,1,Adamax,30,3,128,-14.875125467853428
mean_squared_logarithmic_error,1,Adamax,30,4,64,-3.3748557882674914
mean_squared_logarithmic_error,1,Adamax,30,4,128,-5.7696352406828595
mean_squared_logarithmic_error,1,Adamax,30,5,64,-17.058086483964317
mean_squared_logarithmic_error,1,Adamax,30,5,128,-13.262110369560274
mean_squared_logarithmic_error,1,Adamax,30,6,64,-28.470161781501908
mean_squared_logarithmic_error,1,Adamax,30,6,128,-10.224662558131309
mean_squared_logarithmic_error,1,Adamax,40,3,64,-7.03353666331869
mean_squared_logarithmic_error,1,Adamax,40,3,128,-10.02663245002171
mean_squared_logarithmic_error,1,Adamax,40,4,64,-3.216136593208427
mean_squared_logarithmic_error,1,Adamax,40,4,128,-2.9225168473206806
mean_squared_logarithmic_error,1,Adamax,40,5,64,-11.563843527420739
mean_squared_logarithmic_error,1,Adamax,40,5,128,-4.337415531427148
mean_squared_logarithmic_error,1,Adamax,40,6,64,-6.268694358307071
mean_squared_logarithmic_error,1,Adamax,40,6,128,-7.441916425529715
mean_squared_logarithmic_error,1,Adamax,50,3,64,-13.321954049050914
mean_squared_logarithmic_error,1,Adamax,50,3,128,-2.4310042376814893
mean_squared_logarithmic_error,1,Adamax,50,4,64,-9.014399650218719
mean_squared_logarithmic_error,1,Adamax,50,4,128,-9.36394833348703
mean_squared_logarithmic_error,1,Adamax,50,5,64,-15.65518157853139
mean_squared_logarithmic_error,1,Adamax,50,5,128,-9.181221858606678
mean_squared_logarithmic_error,1,Adamax,50,6,64,-19.493890772738656
mean_squared_logarithmic_error,1,Adamax,50,6,128,-13.605256662891176
mean_squared_logarithmic_error,1,Adamax,60,3,64,-10.095782633380404
mean_squared_logarithmic_error,1,Adamax,60,3,128,-10.99238755189182
mean_squared_logarithmic_error,1,Adamax,60,4,64,-9.632995425747335
mean_squared_logarithmic_error,1,Adamax,60,4,128,-12.948401503448727
mean_squared_logarithmic_error,1,Adamax,60,5,64,-16.806726136050273
mean_squared_logarithmic_error,1,Adamax,60,5,128,-17.95040926296169
mean_squared_logarithmic_error,1,Adamax,60,6,64,-11.521441681745104
mean_squared_logarithmic_error,1,Adamax,60,6,128,-25.826466545761274
mean_squared_logarithmic_error,1,Nadam,30,3,64,-11.3610751322663
mean_squared_logarithmic_error,1,Nadam,30,3,128,-9.755421700850203
mean_squared_logarithmic_error,1,Nadam,30,4,64,-9.303403798542869
mean_squared_logarithmic_error,1,Nadam,30,4,128,-10.722818646280011
mean_squared_logarithmic_error,1,Nadam,30,5,64,-15.574908983531362
mean_squared_logarithmic_error,1,Nadam,30,5,128,-14.403175992956013
mean_squared_logarithmic_error,1,Nadam,30,6,64,-26.614745483559627
mean_squared_logarithmic_error,1,Nadam,30,6,128,-21.087876370077918
mean_squared_logarithmic_error,1,Nadam,40,3,64,-13.559032021253971
mean_squared_logarithmic_error,1,Nadam,40,3,128,-5.31938880010758
mean_squared_logarithmic_error,1,Nadam,40,4,64,-2.1576579731975705
mean_squared_logarithmic_error,1,Nadam,40,4,128,-11.540625841589714
mean_squared_logarithmic_error,1,Nadam,40,5,64,-19.280211627046203
mean_squared_logarithmic_error,1,Nadam,40,5,128,-13.134777549292666
mean_squared_logarithmic_error,1,Nadam,40,6,64,-10.622392999577219
mean_squared_logarithmic_error,1,Nadam,40,6,128,-8.5234927674108
mean_squared_logarithmic_error,1,Nadam,50,3,64,-12.400778470550394
mean_squared_logarithmic_error,1,Nadam,50,3,128,-7.503464639217883
mean_squared_logarithmic_error,1,Nadam,50,4,64,-13.34551748823671
mean_squared_logarithmic_error,1,Nadam,50,4,128,-11.319842405160811
mean_squared_logarithmic_error,1,Nadam,50,5,64,-15.688131734824239
mean_squared_logarithmic_error,1,Nadam,50,5,128,-11.534377578777253
mean_squared_logarithmic_error,1,Nadam,50,6,64,-10.642597945071403
mean_squared_logarithmic_error,1,Nadam,50,6,128,-17.92292869290888
mean_squared_logarithmic_error,1,Nadam,60,3,64,-17.59710935993266
mean_squared_logarithmic_error,1,Nadam,60,3,128,-11.562075450954993
mean_squared_logarithmic_error,1,Nadam,60,4,64,-19.55309185577979
mean_squared_logarithmic_error,1,Nadam,60,4,128,-21.234684339514587
mean_squared_logarithmic_error,1,Nadam,60,5,64,-12.011430076366342
mean_squared_logarithmic_error,1,Nadam,60,5,128,-20.860854836213186
mean_squared_logarithmic_error,1,Nadam,60,6,64,-34.10854182371273
mean_squared_logarithmic_error,1,Nadam,60,6,128,-3.811806366620818
